,date,lat,long,address,count,wnv,loc,utc,loc_coef,time_coef
4384,2009-06-26,41.868142,-87.696269,"1100  S CALIFORNIA, Chicago, IL",2,0,"coordinate(lat=41.868142, long=-87.696269)",1245999600,,
4385,2009-06-26,42.010412,-87.66214000000001,"1200  W GREENLEAF AVE, Chicago, IL",2,0,"coordinate(lat=42.010412, long=-87.66214000000001)",1245999600,,
4386,2009-06-26,41.899229999999996,-87.716788,"1000  N CENTRAL PARK DR, Chicago, IL",1,0,"coordinate(lat=41.899229999999996, long=-87.716788)",1245999600,,
4387,2009-06-26,41.94016,-87.794896,"3300  N RUTHERFORD AVE, Chicago, IL",15,0,"coordinate(lat=41.94016, long=-87.794896)",1245999600,,
4388,2009-06-26,41.94016,-87.794896,"3300  N RUTHERFORD AVE, Chicago, IL",3,0,"coordinate(lat=41.94016, long=-87.794896)",1245999600,,
4389,2009-06-26,41.94016,-87.794896,"3300  N RUTHERFORD AVE, Chicago, IL",1,0,"coordinate(lat=41.94016, long=-87.794896)",1245999600,,
4390,2009-06-26,41.94016,-87.794896,"3300  N RUTHERFORD AVE, Chicago, IL",1,0,"coordinate(lat=41.94016, long=-87.794896)",1245999600,,
4391,2009-06-26,41.960615999999995,-87.777189,"6000  W MONTROSE DR, Chicago, IL",4,0,"coordinate(lat=41.960615999999995, long=-87.777189)",1245999600,,
4392,2009-06-26,41.960615999999995,-87.777189,"6000  W MONTROSE DR, Chicago, IL",1,0,"coordinate(lat=41.960615999999995, long=-87.777189)",1245999600,,
4393,2009-06-26,41.704336,-87.70373599999999,"3300  W 104TH ST, Chicago, IL",3,0,"coordinate(lat=41.704336, long=-87.70373599999999)",1245999600,,
4394,2009-06-26,41.911823999999996,-87.726737,"1700  N PULASKI RD, Chicago, IL",1,0,"coordinate(lat=41.911823999999996, long=-87.726737)",1245999600,,
4395,2009-06-26,41.801179,-87.679447,"2200  W 51ST ST, Chicago, IL",1,0,"coordinate(lat=41.801179, long=-87.679447)",1245999600,,
4396,2009-06-26,41.778296999999995,-87.752411,"5200  W 63RD ST, Chicago, IL",1,0,"coordinate(lat=41.778296999999995, long=-87.752411)",1245999600,,
4397,2009-06-26,41.77166,-87.703047,"6700  S KEDZIE AVE, Chicago, IL",22,0,"coordinate(lat=41.77166, long=-87.703047)",1245999600,,
4398,2009-06-26,41.77166,-87.703047,"6700  S KEDZIE AVE, Chicago, IL",14,0,"coordinate(lat=41.77166, long=-87.703047)",1245999600,,
4399,2009-06-26,41.768388,-87.678649,"2200  W 69TH ST, Chicago, IL",4,0,"coordinate(lat=41.768388, long=-87.678649)",1245999600,,
4400,2009-06-26,41.773215,-87.60088,"1000  E 67TH ST, Chicago, IL",1,0,"coordinate(lat=41.773215, long=-87.60088)",1245999600,,
4401,2009-06-26,41.822536,-87.66634300000001,"3900  S ASHLAND AVE, Chicago, IL",4,0,"coordinate(lat=41.822536, long=-87.66634300000001)",1245999600,,
4402,2009-06-26,41.822536,-87.66634300000001,"3900  S ASHLAND AVE, Chicago, IL",6,0,"coordinate(lat=41.822536, long=-87.66634300000001)",1245999600,,
4403,2009-06-26,41.754676,-87.612922,"7700  S EBERHART AVE, Chicago, IL",1,0,"coordinate(lat=41.754676, long=-87.612922)",1245999600,,
4404,2009-06-26,41.754292,-87.590773,"7900  S CHICAGO AVE, Chicago, IL",4,0,"coordinate(lat=41.754292, long=-87.590773)",1245999600,,
4405,2009-06-26,41.754292,-87.590773,"7900  S CHICAGO AVE, Chicago, IL",1,0,"coordinate(lat=41.754292, long=-87.590773)",1245999600,,
4406,2009-06-26,41.798697,-87.736812,"5200  S KOLMAR, Chicago, IL",5,0,"coordinate(lat=41.798697, long=-87.736812)",1245999600,,
4407,2009-06-26,41.776156,-87.778927,"6300  W 64TH ST, Chicago, IL",1,0,"coordinate(lat=41.776156, long=-87.778927)",1245999600,,
4408,2009-06-26,41.82561,-87.726549,"3700  S PULASKI RD, Chicago, IL",3,0,"coordinate(lat=41.82561, long=-87.726549)",1245999600,,
4409,2009-06-26,41.673408,-87.599862,"1200  S DOTY AVE, Chicago, IL",1,0,"coordinate(lat=41.673408, long=-87.599862)",1245999600,,
4410,2009-06-26,41.673408,-87.599862,"1200  S DOTY AVE, Chicago, IL",4,0,"coordinate(lat=41.673408, long=-87.599862)",1245999600,,
4411,2009-06-26,41.673408,-87.599862,"1200  S DOTY AVE, Chicago, IL",1,0,"coordinate(lat=41.673408, long=-87.599862)",1245999600,,
4412,2009-06-26,41.704572,-87.56566600000001,"2400  E 105TH ST, Chicago, IL",3,0,"coordinate(lat=41.704572, long=-87.56566600000001)",1245999600,,
4413,2009-06-26,41.704572,-87.56566600000001,"2400  E 105TH ST, Chicago, IL",1,0,"coordinate(lat=41.704572, long=-87.56566600000001)",1245999600,,
4414,2009-06-26,41.992478000000006,-87.862995,"9100  W HIGGINS RD, Chicago, IL",18,0,"coordinate(lat=41.992478000000006, long=-87.862995)",1245999600,,
4415,2009-06-26,41.992478000000006,-87.862995,"9100  W HIGGINS RD, Chicago, IL",50,0,"coordinate(lat=41.992478000000006, long=-87.862995)",1245999600,,
4416,2009-06-26,41.992478000000006,-87.862995,"9100  W HIGGINS RD, Chicago, IL",6,0,"coordinate(lat=41.992478000000006, long=-87.862995)",1245999600,,
4417,2009-06-29,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",7,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1246258800,,
4418,2009-06-29,41.740641,-87.546587,"1300  S BRANDON, Chicago, IL",1,0,"coordinate(lat=41.740641, long=-87.546587)",1246258800,,
4419,2009-06-29,41.740641,-87.546587,"1300  S BRANDON, Chicago, IL",3,0,"coordinate(lat=41.740641, long=-87.546587)",1246258800,,
4420,2009-06-29,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",1,0,"coordinate(lat=41.680946, long=-87.535198)",1246258800,,
4421,2009-06-29,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",3,0,"coordinate(lat=41.680946, long=-87.535198)",1246258800,,
4422,2009-06-29,41.750498,-87.605294,"1000  S COTTAGE GROVE, Chicago, IL",1,0,"coordinate(lat=41.750498, long=-87.605294)",1246258800,,
4423,2009-06-29,41.659112,-87.53869300000001,"4000  E 130TH ST, Chicago, IL",2,0,"coordinate(lat=41.659112, long=-87.53869300000001)",1246258800,,
4424,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4425,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4426,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4427,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4428,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",45,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4429,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",5,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4430,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4431,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4432,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4433,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4434,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4435,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4436,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4437,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4438,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4439,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4440,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",36,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4441,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4442,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",17,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4443,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",8,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4444,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",11,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4445,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",3,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4446,2009-06-29,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",3,0,"coordinate(lat=41.974689, long=-87.890615)",1246258800,,
4447,2009-06-29,41.957799,-87.930995,"1000  W OHARE, Chicago, IL",7,0,"coordinate(lat=41.957799, long=-87.930995)",1246258800,,
4448,2009-07-06,41.95469,-87.800991,"4100  N OAK PARK AVE, Chicago, IL",3,0,"coordinate(lat=41.95469, long=-87.800991)",1246863600,,
4449,2009-07-06,41.95469,-87.800991,"4100  N OAK PARK AVE, Chicago, IL",12,0,"coordinate(lat=41.95469, long=-87.800991)",1246863600,,
4450,2009-07-06,41.95469,-87.800991,"4100  N OAK PARK AVE, Chicago, IL",1,0,"coordinate(lat=41.95469, long=-87.800991)",1246863600,,
4451,2009-07-06,41.891118,-87.65449100000001,"2500  W GRAND AVE, Chicago, IL",3,0,"coordinate(lat=41.891118, long=-87.65449100000001)",1246863600,,
4452,2009-07-06,41.891118,-87.65449100000001,"2500  W GRAND AVE, Chicago, IL",3,0,"coordinate(lat=41.891118, long=-87.65449100000001)",1246863600,,
4453,2009-07-06,41.891118,-87.65449100000001,"2500  W GRAND AVE, Chicago, IL",1,0,"coordinate(lat=41.891118, long=-87.65449100000001)",1246863600,,
4454,2009-07-06,41.867108,-87.654224,"1100  W ROOSEVELT, Chicago, IL",49,0,"coordinate(lat=41.867108, long=-87.654224)",1246863600,,
4455,2009-07-06,41.867108,-87.654224,"1100  W ROOSEVELT, Chicago, IL",18,0,"coordinate(lat=41.867108, long=-87.654224)",1246863600,,
4456,2009-07-06,41.867108,-87.654224,"1100  W ROOSEVELT, Chicago, IL",3,0,"coordinate(lat=41.867108, long=-87.654224)",1246863600,,
4457,2009-07-06,41.896282,-87.655232,"1100  W CHICAGO, Chicago, IL",2,0,"coordinate(lat=41.896282, long=-87.655232)",1246863600,,
4458,2009-07-06,41.896282,-87.655232,"1100  W CHICAGO, Chicago, IL",3,0,"coordinate(lat=41.896282, long=-87.655232)",1246863600,,
4459,2009-07-06,41.921965,-87.632085,"2200  N CANNON DR, Chicago, IL",11,0,"coordinate(lat=41.921965, long=-87.632085)",1246863600,,
4460,2009-07-06,41.921965,-87.632085,"2200  N CANNON DR, Chicago, IL",3,0,"coordinate(lat=41.921965, long=-87.632085)",1246863600,,
4461,2009-07-06,41.921965,-87.632085,"2200  N CANNON DR, Chicago, IL",1,0,"coordinate(lat=41.921965, long=-87.632085)",1246863600,,
4462,2009-07-06,41.921965,-87.632085,"2200  N CANNON DR, Chicago, IL",2,0,"coordinate(lat=41.921965, long=-87.632085)",1246863600,,
4463,2009-07-06,41.720848,-87.666014,"1700  W 95TH ST, Chicago, IL",9,0,"coordinate(lat=41.720848, long=-87.666014)",1246863600,,
4464,2009-07-06,42.01743,-87.68776899999999,"7500  N OAKLEY AVE, Chicago, IL",6,0,"coordinate(lat=42.01743, long=-87.68776899999999)",1246863600,,
4465,2009-07-06,42.01743,-87.68776899999999,"7500  N OAKLEY AVE, Chicago, IL",3,0,"coordinate(lat=42.01743, long=-87.68776899999999)",1246863600,,
4466,2009-07-06,42.01743,-87.68776899999999,"7500  N OAKLEY AVE, Chicago, IL",1,0,"coordinate(lat=42.01743, long=-87.68776899999999)",1246863600,,
4467,2009-07-06,41.732984,-87.649642,"8900  S CARPENTER ST, Chicago, IL",6,0,"coordinate(lat=41.732984, long=-87.649642)",1246863600,,
4468,2009-07-06,41.732984,-87.649642,"8900  S CARPENTER ST, Chicago, IL",2,0,"coordinate(lat=41.732984, long=-87.649642)",1246863600,,
4469,2009-07-06,41.944869,-87.832763,"3600  N PITTSBURGH AVE, Chicago, IL",5,0,"coordinate(lat=41.944869, long=-87.832763)",1246863600,,
4470,2009-07-06,41.944869,-87.832763,"3600  N PITTSBURGH AVE, Chicago, IL",10,0,"coordinate(lat=41.944869, long=-87.832763)",1246863600,,
4471,2009-07-06,42.011601,-87.81150600000001,"7200  N OKETO AVE, Chicago, IL",6,0,"coordinate(lat=42.011601, long=-87.81150600000001)",1246863600,,
4472,2009-07-06,42.011601,-87.81150600000001,"7200  N OKETO AVE, Chicago, IL",16,0,"coordinate(lat=42.011601, long=-87.81150600000001)",1246863600,,
4473,2009-07-06,41.986921,-87.689778,"5800  N WESTERN AVE, Chicago, IL",14,0,"coordinate(lat=41.986921, long=-87.689778)",1246863600,,
4474,2009-07-06,41.986921,-87.689778,"5800  N WESTERN AVE, Chicago, IL",7,0,"coordinate(lat=41.986921, long=-87.689778)",1246863600,,
4475,2009-07-06,41.801497999999995,-87.763416,"5000  S CENTRAL AVE, Chicago, IL",7,0,"coordinate(lat=41.801497999999995, long=-87.763416)",1246863600,,
4476,2009-07-06,41.801497999999995,-87.763416,"5000  S CENTRAL AVE, Chicago, IL",2,0,"coordinate(lat=41.801497999999995, long=-87.763416)",1246863600,,
4477,2009-07-06,41.723195000000004,-87.64997,"1000  S VINCENNES, Chicago, IL",3,0,"coordinate(lat=41.723195000000004, long=-87.64997)",1246863600,,
4478,2009-07-06,41.868077,-87.666901,"1100  S ASHLAND AVE, Chicago, IL",7,0,"coordinate(lat=41.868077, long=-87.666901)",1246863600,,
4479,2009-07-06,41.868077,-87.666901,"1100  S ASHLAND AVE, Chicago, IL",8,0,"coordinate(lat=41.868077, long=-87.666901)",1246863600,,
4480,2009-07-06,41.662014,-87.72460799999999,"4200  W 127TH PL, Chicago, IL",2,0,"coordinate(lat=41.662014, long=-87.72460799999999)",1246863600,,
4481,2009-07-06,41.662014,-87.72460799999999,"4200  W 127TH PL, Chicago, IL",8,0,"coordinate(lat=41.662014, long=-87.72460799999999)",1246863600,,
4482,2009-07-06,41.662014,-87.72460799999999,"4200  W 127TH PL, Chicago, IL",2,0,"coordinate(lat=41.662014, long=-87.72460799999999)",1246863600,,
4483,2009-07-06,41.878114000000004,-87.629798,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",1,0,"coordinate(lat=41.878114000000004, long=-87.629798)",1246863600,,
4484,2009-07-06,41.932094,-87.700117,"2800  N FRANCISCO AVE, Chicago, IL",3,0,"coordinate(lat=41.932094, long=-87.700117)",1246863600,,
4485,2009-07-06,41.932094,-87.700117,"2800  N FRANCISCO AVE, Chicago, IL",1,0,"coordinate(lat=41.932094, long=-87.700117)",1246863600,,
4486,2009-07-06,41.916265,-87.800515,"7000   W ARMITAGE AVENUE, Chicago, IL",2,0,"coordinate(lat=41.916265, long=-87.800515)",1246863600,,
4487,2009-07-06,41.916265,-87.800515,"7000   W ARMITAGE AVENUE, Chicago, IL",1,0,"coordinate(lat=41.916265, long=-87.800515)",1246863600,,
4488,2009-07-06,41.846075,-87.716277,"2500  S MILLARD AVE, Chicago, IL",4,0,"coordinate(lat=41.846075, long=-87.716277)",1246863600,,
4489,2009-07-06,41.846075,-87.716277,"2500  S MILLARD AVE, Chicago, IL",1,0,"coordinate(lat=41.846075, long=-87.716277)",1246863600,,
4490,2009-07-06,41.682587,-87.707973,"3500  W 116TH ST, Chicago, IL",5,0,"coordinate(lat=41.682587, long=-87.707973)",1246863600,,
4491,2009-07-06,41.682587,-87.707973,"3500  W 116TH ST, Chicago, IL",6,0,"coordinate(lat=41.682587, long=-87.707973)",1246863600,,
4492,2009-07-06,41.948167,-87.730698,"3700  N KEDVALE AVE, Chicago, IL",7,0,"coordinate(lat=41.948167, long=-87.730698)",1246863600,,
4493,2009-07-06,41.948167,-87.730698,"3700  N KEDVALE AVE, Chicago, IL",1,0,"coordinate(lat=41.948167, long=-87.730698)",1246863600,,
4494,2009-07-06,41.963976,-87.69181,"4500  N CAMPBELL AVE, Chicago, IL",10,0,"coordinate(lat=41.963976, long=-87.69181)",1246863600,,
4495,2009-07-06,41.963976,-87.69181,"4500  N CAMPBELL AVE, Chicago, IL",3,0,"coordinate(lat=41.963976, long=-87.69181)",1246863600,,
4496,2009-07-06,41.964242,-87.757639,"4600  N MILWAUKEE AVE, Chicago, IL",13,0,"coordinate(lat=41.964242, long=-87.757639)",1246863600,,
4497,2009-07-06,42.008314,-87.77792099999999,"7000  N MOSELL AVE, Chicago, IL",2,0,"coordinate(lat=42.008314, long=-87.77792099999999)",1246863600,,
4498,2009-07-06,41.991429,-87.747113,"6100  N LEMONT AVE, Chicago, IL",5,0,"coordinate(lat=41.991429, long=-87.747113)",1246863600,,
4499,2009-07-06,41.991429,-87.747113,"6100  N LEMONT AVE, Chicago, IL",5,0,"coordinate(lat=41.991429, long=-87.747113)",1246863600,,
4500,2009-07-06,41.868142,-87.696269,"1100  S CALIFORNIA, Chicago, IL",8,0,"coordinate(lat=41.868142, long=-87.696269)",1246863600,,
4501,2009-07-06,41.868142,-87.696269,"1100  S CALIFORNIA, Chicago, IL",2,0,"coordinate(lat=41.868142, long=-87.696269)",1246863600,,
4502,2009-07-06,41.899229999999996,-87.716788,"1000  N CENTRAL PARK DR, Chicago, IL",4,0,"coordinate(lat=41.899229999999996, long=-87.716788)",1246863600,,
4503,2009-07-06,41.94016,-87.794896,"3300  N RUTHERFORD AVE, Chicago, IL",2,0,"coordinate(lat=41.94016, long=-87.794896)",1246863600,,
4504,2009-07-06,41.94016,-87.794896,"3300  N RUTHERFORD AVE, Chicago, IL",28,0,"coordinate(lat=41.94016, long=-87.794896)",1246863600,,
4505,2009-07-06,41.903002,-87.68826700000001,"1100  S ARTESIAN AVE, Chicago, IL",24,0,"coordinate(lat=41.903002, long=-87.68826700000001)",1246863600,,
4506,2009-07-06,41.903002,-87.68826700000001,"1100  S ARTESIAN AVE, Chicago, IL",5,0,"coordinate(lat=41.903002, long=-87.68826700000001)",1246863600,,
4507,2009-07-06,41.960615999999995,-87.777189,"6000  W MONTROSE DR, Chicago, IL",3,0,"coordinate(lat=41.960615999999995, long=-87.777189)",1246863600,,
4508,2009-07-06,41.960615999999995,-87.777189,"6000  W MONTROSE DR, Chicago, IL",1,0,"coordinate(lat=41.960615999999995, long=-87.777189)",1246863600,,
4509,2009-07-06,41.960615999999995,-87.777189,"6000  W MONTROSE DR, Chicago, IL",1,0,"coordinate(lat=41.960615999999995, long=-87.777189)",1246863600,,
4510,2009-07-06,41.704336,-87.70373599999999,"3300  W 104TH ST, Chicago, IL",8,0,"coordinate(lat=41.704336, long=-87.70373599999999)",1246863600,,
4511,2009-07-06,41.704336,-87.70373599999999,"3300  W 104TH ST, Chicago, IL",14,0,"coordinate(lat=41.704336, long=-87.70373599999999)",1246863600,,
4512,2009-07-06,41.911823999999996,-87.726737,"1700  N PULASKI RD, Chicago, IL",1,0,"coordinate(lat=41.911823999999996, long=-87.726737)",1246863600,,
4513,2009-07-06,41.801179,-87.679447,"2200  W 51ST ST, Chicago, IL",2,0,"coordinate(lat=41.801179, long=-87.679447)",1246863600,,
4514,2009-07-06,41.801179,-87.679447,"2200  W 51ST ST, Chicago, IL",2,0,"coordinate(lat=41.801179, long=-87.679447)",1246863600,,
4515,2009-07-06,41.800737,-87.71188000000001,"3500  W 51ST ST, Chicago, IL",1,0,"coordinate(lat=41.800737, long=-87.71188000000001)",1246863600,,
4516,2009-07-06,41.778296999999995,-87.752411,"5200  W 63RD ST, Chicago, IL",1,0,"coordinate(lat=41.778296999999995, long=-87.752411)",1246863600,,
4517,2009-07-06,41.77166,-87.703047,"6700  S KEDZIE AVE, Chicago, IL",10,0,"coordinate(lat=41.77166, long=-87.703047)",1246863600,,
4518,2009-07-06,41.77166,-87.703047,"6700  S KEDZIE AVE, Chicago, IL",5,0,"coordinate(lat=41.77166, long=-87.703047)",1246863600,,
4519,2009-07-06,41.768388,-87.678649,"2200  W 69TH ST, Chicago, IL",3,0,"coordinate(lat=41.768388, long=-87.678649)",1246863600,,
4520,2009-07-06,41.822536,-87.66634300000001,"3900  S ASHLAND AVE, Chicago, IL",7,0,"coordinate(lat=41.822536, long=-87.66634300000001)",1246863600,,
4521,2009-07-06,41.822536,-87.66634300000001,"3900  S ASHLAND AVE, Chicago, IL",6,0,"coordinate(lat=41.822536, long=-87.66634300000001)",1246863600,,
4522,2009-07-06,41.822536,-87.66634300000001,"3900  S ASHLAND AVE, Chicago, IL",3,0,"coordinate(lat=41.822536, long=-87.66634300000001)",1246863600,,
4523,2009-07-06,41.766202,-87.562889,"7100  S SOUTH SHORE DR, Chicago, IL",1,0,"coordinate(lat=41.766202, long=-87.562889)",1246863600,,
4524,2009-07-06,41.754676,-87.612922,"7700  S EBERHART AVE, Chicago, IL",1,0,"coordinate(lat=41.754676, long=-87.612922)",1246863600,,
4525,2009-07-06,41.821582,-87.62779599999999,"4000  S DEARBORN ST, Chicago, IL",1,0,"coordinate(lat=41.821582, long=-87.62779599999999)",1246863600,,
4526,2009-07-06,41.803422999999995,-87.642984,"5000  S UNION AVE, Chicago, IL",4,0,"coordinate(lat=41.803422999999995, long=-87.642984)",1246863600,,
4527,2009-07-06,41.803422999999995,-87.642984,"5000  S UNION AVE, Chicago, IL",1,0,"coordinate(lat=41.803422999999995, long=-87.642984)",1246863600,,
4528,2009-07-06,41.803422999999995,-87.642984,"5000  S UNION AVE, Chicago, IL",1,0,"coordinate(lat=41.803422999999995, long=-87.642984)",1246863600,,
4529,2009-07-06,41.754292,-87.590773,"7900  S CHICAGO AVE, Chicago, IL",6,0,"coordinate(lat=41.754292, long=-87.590773)",1246863600,,
4530,2009-07-06,41.798697,-87.736812,"5200  S KOLMAR, Chicago, IL",4,0,"coordinate(lat=41.798697, long=-87.736812)",1246863600,,
4531,2009-07-06,41.776156,-87.778927,"6300  W 64TH ST, Chicago, IL",5,0,"coordinate(lat=41.776156, long=-87.778927)",1246863600,,
4532,2009-07-06,41.82561,-87.726549,"3700  S PULASKI RD, Chicago, IL",12,0,"coordinate(lat=41.82561, long=-87.726549)",1246863600,,
4533,2009-07-06,41.673408,-87.599862,"1200  S DOTY AVE, Chicago, IL",13,0,"coordinate(lat=41.673408, long=-87.599862)",1246863600,,
4534,2009-07-06,41.673408,-87.599862,"1200  S DOTY AVE, Chicago, IL",6,0,"coordinate(lat=41.673408, long=-87.599862)",1246863600,,
4535,2009-07-06,41.673408,-87.599862,"1200  S DOTY AVE, Chicago, IL",1,0,"coordinate(lat=41.673408, long=-87.599862)",1246863600,,
4536,2009-07-06,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",1,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1246863600,,
4537,2009-07-06,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",1,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1246863600,,
4538,2009-07-06,41.726465000000005,-87.585413,"1000  S STONY ISLAND AVE, Chicago, IL",2,0,"coordinate(lat=41.726465000000005, long=-87.585413)",1246863600,,
4539,2009-07-06,41.678618,-87.559308,"1300  S TORRENCE AVE, Chicago, IL",6,0,"coordinate(lat=41.678618, long=-87.559308)",1246863600,,
4540,2009-07-06,41.740641,-87.546587,"1300  S BRANDON, Chicago, IL",3,0,"coordinate(lat=41.740641, long=-87.546587)",1246863600,,
4541,2009-07-06,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",7,0,"coordinate(lat=41.680946, long=-87.535198)",1246863600,,
4542,2009-07-06,41.680946,-87.535198,"3700  E 118TH ST, Chicago, IL",3,0,"coordinate(lat=41.680946, long=-87.535198)",1246863600,,
4543,2009-07-06,41.704572,-87.56566600000001,"2400  E 105TH ST, Chicago, IL",2,0,"coordinate(lat=41.704572, long=-87.56566600000001)",1246863600,,
4544,2009-07-06,41.704572,-87.56566600000001,"2400  E 105TH ST, Chicago, IL",1,0,"coordinate(lat=41.704572, long=-87.56566600000001)",1246863600,,
4545,2009-07-06,41.704572,-87.56566600000001,"2400  E 105TH ST, Chicago, IL",1,0,"coordinate(lat=41.704572, long=-87.56566600000001)",1246863600,,
4546,2009-07-06,41.750498,-87.605294,"1000  S COTTAGE GROVE, Chicago, IL",9,0,"coordinate(lat=41.750498, long=-87.605294)",1246863600,,
4547,2009-07-06,41.992478000000006,-87.862995,"9100  W HIGGINS RD, Chicago, IL",9,0,"coordinate(lat=41.992478000000006, long=-87.862995)",1246863600,,
4548,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",39,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4549,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",12,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4550,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",15,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4551,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",50,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4552,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",2,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4553,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",13,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4554,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",10,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4555,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",11,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4556,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",3,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4557,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",5,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4558,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",4,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
4559,2009-07-06,41.974689,-87.890615,"1000  W OHARE AIRPORT, Chicago, IL",4,0,"coordinate(lat=41.974689, long=-87.890615)",1246863600,,
